IN,"University of Agricultural Sciences, Bangalore",http://uasbng.kar.nic.in/
IN,"University of Agricultural Sciences, Dharwad",http://www.uasd.net/
IN,University of Burdwan,http://www.burdwanuniversity.ac.in/
IN,University of Calcutta,http://www.caluniv.ac.in/
IN,University of Calicut,http://unical.ac.in/
IN,University of Delhi,http://www.du.ac.in/
IN,University of Health Sciences Andhra Pradesh,http://59.163.116.210/
IN,University of Hyderabad,http://www.uohyd.ernet.in/
IN,University of Jammu,http://www.jammuvarsity.org/
IN,University of Kalyani,http://www.klyuniv.ac.in/
IN,University of Kashmir,http://kashmiruniversity.net/
IN,University of Kerala,http://www.keralauniversity.ac.in/
IN,University of Kota,http://www.uok.ac.in/
IN,University of Lucknow,http://www.lucknowuniv.org/
IN,University of Madras,http://www.unom.ac.in/
IN,University of Media Arts,http://www.uma.ac.in/
IN,University of Mumbai,http://www.mu.ac.in/
IN,University of Music and Fine Arts,http://www.iksvv.com/
IN,University of Mysore,http://www.uni-mysore.ac.in/
IN,University of North Bengal,http://www.nbu.ac.in/
IN,University of Pune,http://www.unipune.ernet.in/
IN,University of Rajasthan,http://www.uniraj.org/
IN,University of Roorkee,http://www.uor.org/
IN,Utkal University,http://www.utkaluniv.org/
IN,Uttarakhand Open University ,http://www.uou.ac.in/
IN,Uttarakhand Technical University,http://www.uktech.ac.in/
IN,Uttar Pradesh Technical University,http://www.uptu.ac.in/
IN,Vardhaman Mahaveer Open University,http://www.vmou.ac.in/
IN,VBS Purvanchal University,http://vbspu.ac.in/
